,pdfsize,metadata size,pages,xref Length,title characters,images,text,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,JS,Javascript,OpenAction
7969,91.0,368.0,2.0,688.0,30.0,0.0,1.0,61.0,61.0,55.0,55.0,0.0,0.0,10,2.0,0.0,0.0,0.0
2066,1.0,180.0,1.0,10.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
774,11.0,180.0,5.0,88.0,0.0,0.0,1.0,13.0,13.0,3.0,3.0,1.0,1.0,2,2.0,1.0,2.0,1.0
10271,73.80383415621873,265.0,1.0,21.0,0.0,1.0,0.0,11.803834156218732,11.803834156218732,3.803834156218732,3.803834156218732,2.0,2.0,7,1.0,0.0,0.0,0.0
8127,94.0,361.0,9.0,1188.0,36.0,0.0,1.0,162.0,162.0,21.0,21.0,3.0,3.0,10,10.0,0.0,0.0,0.0
1505,170.0,316.0,1.0,50.0,28.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
10582,125.7020032488843,297.13906515052065,7.589399025334711,107.45033387481405,7.648998375557851,1.4702003248884297,1.0,106.45033387481405,106.45033387481405,31.17879805066942,31.17879805066942,2.0,2.0,7,7.589399025334711,0.0,0.0,0.0
4312,4.0,201.0,1.0,52.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,2.0,2,0.0,0.0,1.0,0.0
7575,92.0,400.0,3.0,583.0,25.0,0.0,1.0,228.0,228.0,216.0,216.0,0.0,0.0,10,8.0,0.0,0.0,0.0
4926,37.0,180.0,1.0,11.0,0.0,0.0,0.0,10.0,10.0,-1.0,3.0,11.0,-1.0,19,1.0,-1.0,-1.0,-1.0
10479,78.09886074811746,380.94487336652855,5.8735759351468175,339.05512663347145,26.071297431381726,0.0,1.0,74.22528481297064,74.22528481297064,69.54943037405873,69.54943037405873,0.0,0.0,8,2.2252848129706364,0.0,0.0,0.0
6623,89.0,262.0,1.0,21.0,0.0,1.0,0.0,16.0,16.0,5.0,5.0,2.0,2.0,7,2.0,0.0,0.0,0.0
10261,68.29307203955516,353.1881163276771,4.44356510169686,46.0,53.293072039555156,0.48118836723228686,1.0,45.0,45.0,15.631681429373991,15.631681429373991,2.0,2.0,7,4.44356510169686,0.0,0.0,0.0
5288,12.0,258.0,1.0,31.0,0.0,0.0,0.0,11.0,11.0,2.0,2.0,2.0,2.0,2,1.0,2.0,3.0,0.0
9950,77.0,360.0,1.0,16.0,16.0,-1.0,2.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
10308,25.319454098090866,298.0,1.0,12.680545901909133,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
97,12.0,180.0,1.0,9.0,0.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
1894,3.0,180.0,0.0,9.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0
6228,64.0,262.0,1.0,21.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
5415,53.0,285.0,11.0,74.0,0.0,0.0,1.0,73.0,73.0,27.0,27.0,2.0,2.0,7,11.0,0.0,0.0,0.0
3464,3.0,180.0,0.0,8.0,0.0,0.0,0.0,37.0,37.0,8.0,8.0,1.0,1.0,2,1.0,0.0,0.0,0.0
9592,23.0,229.0,15.0,59.0,0.0,0.0,1.0,64.0,64.0,17.0,17.0,1.0,1.0,2,16.0,0.0,0.0,0.0
3772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,47.0,47.0,6.0,6.0,0.0,0.0,2,1.0,0.0,0.0,0.0
460,14.0,256.0,1.0,16.0,0.0,0.0,0.0,13.0,13.0,3.0,3.0,1.0,1.0,2,2.0,1.0,2.0,1.0
6080,76.0,262.0,1.0,21.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
2007,15.0,224.0,0.0,20.0,7.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0
9603,43.0,307.0,1.0,306.0,14.0,0.0,1.0,40.0,40.0,14.0,14.0,2.0,2.0,7,3.0,0.0,0.0,0.0
8797,264.0,210.0,3.0,28.0,0.0,12.0,0.0,27.0,27.0,18.0,18.0,1.0,1.0,2,3.0,0.0,0.0,0.0
3183,16.0,180.0,1.0,10.0,0.0,0.0,0.0,9.0,8.0,3.0,2.0,0.0,0.0,1,1.0,1.0,1.0,1.0
267,8.0,180.0,1.0,11.0,0.0,0.0,0.0,15.0,15.0,7.0,7.0,1.0,1.0,2,1.0,3.0,4.0,0.0
5408,71.0,297.0,24.0,90.0,0.0,0.0,1.0,89.0,89.0,25.0,25.0,1.0,1.0,2,24.0,0.0,0.0,0.0
8791,19.0,285.0,2.0,34.0,0.0,1.0,1.0,18.0,18.0,14.0,14.0,0.0,0.0,7,2.0,0.0,0.0,0.0
2873,8.0,180.0,1.0,11.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,2.0,2.0,2,1.0,2.0,3.0,0.0
2971,46.0,335.0,2.0,19.0,15.0,2.0,1.0,69.0,69.0,14.0,14.0,12.0,12.0,5,1.0,0.0,0.0,0.0
1521,27.0,246.0,1.0,10.0,7.0,0.0,0.0,35.0,35.0,18.0,18.0,1.0,1.0,2,1.0,5.0,6.0,0.0
679,17.0,180.0,1.0,10.0,0.0,0.0,0.0,12.0,13.0,5.0,5.0,1.0,1.0,2,1.0,3.0,4.0,0.0
10539,187.41768116738743,386.34908583954956,4.0,1922.838416934955,32.14024525585582,0.0,1.0,273.12196204684653,273.12196204684653,55.25609810234233,55.25609810234233,2.092987737207209,2.092987737207209,7,3.721036788378373,1.092987737207209,2.092987737207209,0.0
817,30.0,302.0,5.0,18.0,14.0,0.0,1.0,14.0,15.0,1.0,1.0,1.0,1.0,1,1.0,2.0,3.0,0.0
6913,56.0,596.0,1.0,74.0,105.0,3.0,1.0,34.0,34.0,31.0,31.0,0.0,0.0,7,1.0,0.0,0.0,0.0
4838,80.0,180.0,1.0,9.0,0.0,0.0,0.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
8736,197.0,293.0,32.0,197.0,13.0,0.0,1.0,196.0,196.0,83.0,83.0,2.0,2.0,7,32.0,0.0,0.0,0.0
10613,171.10778296564362,271.74872466412177,1.0,78.63073901145212,0.0,13.512753358782497,1.0,36.5025506717565,36.5025506717565,20.364159645034878,20.364159645034878,1.2512753358782498,1.2512753358782498,7,2.876913003817375,0.0,0.0,0.0
5178,49.0,387.0,2.0,65.0,29.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
35,9.0,258.0,1.0,26.0,0.0,0.0,0.0,25.0,25.0,3.0,3.0,1.0,1.0,2,1.0,0.0,0.0,1.0
6378,83.0,265.0,1.0,21.0,0.0,1.0,0.0,40.0,40.0,28.0,28.0,2.0,2.0,7,1.0,0.0,0.0,0.0
5399,46.0,329.0,24.0,95.0,46.0,0.0,1.0,94.0,94.0,26.0,26.0,2.0,2.0,7,24.0,0.0,0.0,0.0
9010,30.0,260.0,1.0,12.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
1291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,35.0,34.0,27.0,27.0,0.0,0.0,13,2.0,2.0,1.0,0.0
1,15.0,224.0,0.0,20.0,7.0,0.0,0.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
2399,9.0,294.0,1.0,10.0,13.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.0,1.0
4584,9.0,180.0,1.0,9.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,2.0,2,0.0,0.0,1.0,0.0
1752,2.0,180.0,1.0,10.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2697,12.0,180.0,2.0,24.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2761,566.0,180.0,1.0,127.0,0.0,0.0,1.0,354.0,354.0,116.0,116.0,2.0,2.0,7,38.0,1.0,1.0,1.0
673,1.0,180.0,1.0,9.0,0.0,0.0,0.0,21.0,21.0,11.0,11.0,1.0,1.0,2,1.0,5.0,6.0,0.0
6354,84.0,283.0,1.0,29.0,0.0,11.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
2719,3.0,250.0,1.0,15.0,0.0,0.0,0.0,9.0,8.0,2.0,2.0,0.0,0.0,1,1.0,2.0,3.0,0.0
8293,22.0,396.0,1.0,233.0,30.0,0.0,1.0,217.0,217.0,27.0,27.0,2.0,2.0,7,1.0,1.0,2.0,0.0
9111,21.0,298.0,1.0,13.0,0.0,1.0,0.0,21.0,21.0,9.0,9.0,2.0,2.0,7,1.0,0.0,0.0,0.0
9486,30.0,284.0,14.0,60.0,6.0,0.0,1.0,77.0,77.0,14.0,14.0,2.0,2.0,7,3.0,0.0,0.0,1.0
6582,79.0,283.0,1.0,26.0,0.0,8.0,0.0,36.0,36.0,24.0,24.0,2.0,2.0,7,1.0,0.0,0.0,0.0
11101,354.55594349824776,349.8478667152155,1.4172256428929035,222.89374864139097,41.1655487142142,5.748323071321289,1.0,42.51006157207226,42.51006157207226,16.51006157207226,16.51006157207226,2.0,2.0,7,2.0,0.0,0.0,0.0
5199,9.0,249.0,1.0,10.0,9.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
4657,9.0,180.0,1.0,9.0,0.0,0.0,0.0,25.0,25.0,9.0,9.0,1.0,1.0,2,9.0,1.0,2.0,1.0
140,16.0,180.0,1.0,10.0,0.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
2014,11.0,180.0,1.0,9.0,0.0,0.0,0.0,43.0,43.0,8.0,8.0,4.0,4.0,12,2.0,4.0,6.0,1.0
3263,178.0,299.0,1.0,92.0,27.0,5.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
4976,7.0,230.0,5.0,21.0,30.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
7161,379.0,192.0,15.0,64.0,12.0,15.0,0.0,33.0,33.0,32.0,32.0,0.0,0.0,2,0.0,0.0,0.0,0.0
10095,108.15402286739425,282.0,4.0,39.845977132605746,0.0,4.0,1.0,40.898083847112254,40.898083847112254,11.409961887676248,11.409961887676248,2.0,2.0,7,4.28199237753525,0.0,0.0,0.0
1787,15.0,371.0,1.0,16.0,16.0,-1.0,2.0,8.0,7.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
10518,11.43034386070333,260.0,1.0,12.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
1008,34.0,316.0,3.0,22.0,9.0,3.0,1.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
7668,50.0,356.0,2.0,232.0,24.0,0.0,1.0,89.0,89.0,78.0,78.0,0.0,0.0,12,6.0,0.0,0.0,0.0
3307,4.0,229.0,1.0,10.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,1.0,2.0,0.0
9467,41.0,252.0,12.0,65.0,0.0,0.0,1.0,128.0,128.0,29.0,29.0,2.0,2.0,7,16.0,0.0,0.0,0.0
10827,75.52440990529547,262.0,1.0,21.0,0.0,1.0,0.0,34.82519669823484,34.82519669823484,22.825196698234844,22.825196698234844,2.0,2.0,7,1.0,0.0,0.0,0.0
10720,32.426123771586134,298.0,1.0,12.0,0.0,1.0,0.0,44.26231270473564,44.26231270473564,32.26231270473564,32.26231270473564,1.4753745905287114,1.4753745905287114,7,1.2623127047356442,0.0,0.0,0.0
1426,1.0,180.0,1.0,111714.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
1120,114.0,295.0,1.0,37.0,48.0,-1.0,2.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
2369,7.0,250.0,1.0,15.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,1.0,2.0,0.0
6529,77.0,283.0,1.0,31.0,0.0,13.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
6262,93.0,283.0,1.0,29.0,0.0,11.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
8146,337.0,343.0,24.0,677.0,21.0,0.0,1.0,52.0,52.0,21.0,21.0,2.0,2.0,7,3.0,0.0,0.0,0.0
7252,72.0,226.0,4.0,317.0,0.0,0.0,1.0,139.0,139.0,81.0,81.0,2.0,2.0,7,4.0,0.0,0.0,0.0
1195,9.0,180.0,31.0,70.0,0.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
9146,104.0,283.0,1.0,31.0,0.0,13.0,0.0,28.0,28.0,16.0,16.0,2.0,2.0,7,1.0,0.0,0.0,0.0
5487,79.0,449.0,16.0,103.0,13.0,0.0,1.0,69.0,69.0,50.0,50.0,0.0,0.0,10,16.0,0.0,0.0,0.0
6613,79.0,283.0,1.0,29.0,0.0,11.0,0.0,24.0,24.0,12.0,12.0,2.0,2.0,7,1.0,0.0,0.0,0.0
3349,76.0,364.0,1.0,16.0,16.0,-1.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
9555,43.0,229.0,23.0,97.0,0.0,0.0,1.0,36.0,36.0,10.0,10.0,1.0,1.0,2,10.0,0.0,0.0,0.0
5426,333.0,332.0,15.0,136.0,43.0,3.0,1.0,145.0,145.0,50.0,50.0,3.0,3.0,10,20.0,0.0,0.0,0.0
1861,12.0,367.0,6.0,23.0,9.0,0.0,1.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,1.0,2.0,0.0
5026,9.0,180.0,1.0,216.0,0.0,0.0,0.0,12.0,12.0,2.0,2.0,2.0,2.0,7,2.0,1.0,1.0,1.0
4027,9.0,180.0,1.0,9.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0
7141,91.0,262.0,1.0,21.0,0.0,1.0,0.0,38.0,38.0,5.0,5.0,2.0,2.0,7,1.0,0.0,0.0,0.0
10425,329.20048104731455,370.02227567192386,1.0,16.7772432807616,14.933172984228479,1.0,0.0,15.7772432807616,15.7772432807616,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
6987,87.0,262.0,1.0,21.0,0.0,1.0,0.0,124.0,124.0,56.0,56.0,2.0,2.0,7,4.0,0.0,0.0,0.0
3274,90.0,282.0,1.0,32.0,0.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,2,1.0,0.0,0.0,0.0
5618,35.0,299.0,2.0,25.0,8.0,0.0,1.0,24.0,24.0,5.0,5.0,1.0,1.0,2,2.0,0.0,0.0,0.0
2659,14.0,293.0,2.0,12.0,16.0,0.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
10603,58.91104865241435,520.6067983581186,3.5535410315986953,458.60679835811857,53.338809495046235,0.0,1.0,102.71388042131593,102.71388042131593,55.87535463134856,55.87535463134856,1.035694021065797,1.035694021065797,8,13.839093200125072,0.0,0.0,0.0
10696,89.86911672697723,283.0,1.9345583634886112,33.869116726977225,0.0,12.06544163651139,0.0,11.06544163651139,11.06544163651139,3.065441636511389,3.065441636511389,2.0,2.0,7,1.0,0.0,0.0,0.0
7487,68.0,433.0,2.0,339.0,30.0,0.0,1.0,698.0,698.0,391.0,391.0,3.0,3.0,10,4.0,71.0,72.0,0.0
6275,99.0,282.0,5.0,34.0,0.0,5.0,1.0,81.0,81.0,20.0,20.0,2.0,2.0,7,9.0,0.0,0.0,0.0
2218,2.0,180.0,0.0,9.0,0.0,0.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,2,1.0,0.0,0.0,0.0
11053,86.89015220950344,283.0,1.0,37.1830796508276,0.0,19.1830796508276,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
5817,64.0,226.0,1.0,57.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
2541,128.0,311.0,1.0,126.0,16.0,1.0,1.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
5327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,21.0,21.0,11.0,11.0,1.0,1.0,2,1.0,5.0,6.0,0.0
7144,32.0,298.0,1.0,12.0,0.0,1.0,0.0,138.0,138.0,25.0,25.0,4.0,4.0,12,2.0,0.0,0.0,0.0
3267,769.0,267.0,1.0,22.0,0.0,1.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
9526,35.0,288.0,8.0,33.0,0.0,0.0,1.0,46.0,46.0,15.0,15.0,2.0,2.0,7,12.0,0.0,0.0,0.0
4492,80.0,275.0,1.0,50.0,3.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
11115,91.94385647651849,283.0,1.0,29.83308134707935,0.0,11.83308134707935,0.0,32.72230621764022,32.72230621764022,29.0,29.0,0.0,0.0,7,1.7223062176402162,0.0,0.0,0.0
11059,61.921134902919675,391.84226980583935,3.0,66.08832262141098,76.07886509708032,0.0,1.0,45.23659529124096,45.23659529124096,31.246052815571623,31.246052815571623,0.7192433980535473,0.7192433980535473,7,3.0,0.0,0.0,0.0
10466,44.99329450086462,335.0,1.2013410998270753,28.395976700518773,8.0,0.0,1.0,27.395976700518773,27.395976700518773,7.0,7.0,1.0,1.0,2,1.2013410998270753,0.0,0.0,0.0
10274,51.940451447289895,641.3359011241816,3.235112861822474,51.96030096485993,110.78473665574757,0.0,1.0,47.23511286182247,47.23511286182247,25.548083119416116,25.548083119416116,1.2549623793925087,1.2549623793925087,8,1.3725188103037458,0.0,0.0,0.6274811896962543
6683,35.0,300.0,1.0,82.0,0.0,0.0,1.0,111.0,111.0,18.0,18.0,2.0,2.0,7,1.0,0.0,0.0,0.0
3594,76.0,380.0,1.0,16.0,16.0,-1.0,2.0,35.0,35.0,8.0,8.0,1.0,1.0,2,1.0,0.0,0.0,0.0
8659,43.0,262.0,3.0,27.0,0.0,3.0,0.0,38.0,38.0,11.0,11.0,2.0,2.0,7,3.0,0.0,0.0,1.0
1535,2.0,180.0,1.0,8.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
9520,28.0,288.0,9.0,151.0,0.0,0.0,1.0,20.0,20.0,5.0,5.0,2.0,2.0,7,2.0,0.0,0.0,0.0
9683,39.0,288.0,7.0,40.0,0.0,0.0,1.0,39.0,39.0,10.0,10.0,2.0,2.0,7,8.0,0.0,0.0,0.0
7534,35.0,337.0,1.0,59.0,20.0,0.0,1.0,225.0,225.0,32.0,32.0,2.0,2.0,7,1.0,1.0,2.0,0.0
9562,36.0,229.0,10.0,41.0,0.0,0.0,1.0,31.0,31.0,7.0,7.0,1.0,1.0,2,7.0,0.0,0.0,0.0
7480,75.0,352.0,1.0,1091.0,27.0,0.0,1.0,88.0,88.0,34.0,34.0,2.0,2.0,2,1.0,2.0,3.0,0.0
4022,94.0,180.0,1.0,9.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
1959,15.0,180.0,1.0,10.0,0.0,0.0,0.0,7.0,6.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
4709,74.0,371.0,1.0,16.0,16.0,-1.0,2.0,10.0,10.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
290,38.0,256.0,1.0,28.0,0.0,4.0,0.0,28.0,28.0,10.0,10.0,1.0,1.0,2,9.0,1.0,2.0,1.0
4629,46.0,180.0,1.0,11.0,0.0,0.0,0.0,14.0,14.0,4.0,4.0,1.0,1.0,2,1.0,1.0,1.0,1.0
6330,71.0,272.0,1.0,21.0,0.0,1.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
990,1.0,180.0,1.0,111612.0,0.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
5474,48.0,345.0,3.0,106.0,48.0,0.0,1.0,105.0,105.0,15.0,15.0,2.0,2.0,7,3.0,0.0,0.0,1.0
2360,952.0,275.0,1.0,47.0,3.0,1.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,1.0,2.0,0.0
8793,20.0,285.0,2.0,39.0,0.0,1.0,1.0,20.0,20.0,16.0,16.0,0.0,0.0,7,2.0,0.0,0.0,0.0
2724,8.0,180.0,2.0,13.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
5634,44.0,299.0,3.0,32.0,8.0,0.0,1.0,31.0,31.0,7.0,7.0,1.0,1.0,2,3.0,0.0,0.0,0.0
7557,55.0,379.0,1.0,272.0,24.0,0.0,1.0,104.0,104.0,98.0,98.0,0.0,0.0,10,2.0,0.0,0.0,0.0
5149,32.0,437.0,4.0,69.0,95.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
3507,76.0,374.0,1.0,16.0,16.0,-1.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2665,45.0,180.0,1.0,25.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2287,9.0,180.0,1.0,9.0,0.0,0.0,0.0,68.0,68.0,54.0,53.0,0.0,0.0,3,3.0,4.0,2.0,0.0
3400,46.0,180.0,1.0,11.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0
4746,77.0,376.0,1.0,16.0,16.0,-1.0,2.0,-1.0,0.0,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0
8378,284.0,373.0,2.0,182.0,29.0,0.0,1.0,77.0,77.0,25.0,25.0,3.0,3.0,10,1.0,2.0,3.0,0.0
1559,11.0,180.0,22.0,36.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,1.0,2.0,0.0
3379,296.0,273.0,1.0,26.0,0.0,2.0,1.0,74.0,74.0,26.0,26.0,3.0,3.0,13,5.0,1.0,2.0,1.0
2970,130.0,276.0,1.0,27.0,7.0,4.0,0.0,9.0,9.0,2.0,2.0,2.0,2.0,2,1.0,2.0,3.0,0.0
4583,72.0,238.0,1.0,59.0,0.0,2.0,1.0,-1.0,0.0,1.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0
6669,80.0,283.0,1.0,31.0,0.0,13.0,0.0,92.0,92.0,19.0,19.0,2.0,2.0,7,1.0,0.0,0.0,0.0
8812,25.0,283.0,1.0,24.0,7.0,0.0,1.0,23.0,23.0,4.0,4.0,1.0,1.0,2,1.0,0.0,0.0,0.0
5583,88.0,257.0,6.0,1173.0,0.0,0.0,1.0,356.0,356.0,29.0,29.0,4.0,4.0,12,12.0,0.0,0.0,0.0
1772,15.0,371.0,1.0,16.0,16.0,-1.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0
8456,105.0,283.0,2.0,68.0,0.0,47.0,0.0,30.0,30.0,5.0,4.0,1.0,1.0,2,1.0,0.0,0.0,0.0
2290,8.0,180.0,1.0,10.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,2.0,3.0,0.0
1678,1600.0,277.0,4.0,54.0,6.0,7.0,0.0,37.0,37.0,9.0,9.0,1.0,1.0,2,1.0,4.0,5.0,0.0
3398,4.0,221.0,1.0,10.0,3.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
4441,75.0,256.0,1.0,36.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
1313,3.0,218.0,1.0,12.0,0.0,0.0,0.0,14.0,14.0,4.0,4.0,1.0,1.0,2,12.0,1.0,0.0,2.0
4495,77.0,350.0,1.0,16.0,13.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
6556,87.0,283.0,1.0,38.0,0.0,20.0,0.0,21.0,21.0,9.0,9.0,2.0,2.0,7,1.0,0.0,0.0,0.0
1581,3.0,180.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
852,6.0,180.0,1.0,16.0,0.0,0.0,0.0,10.0,10.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
7310,93.0,311.0,21.0,838.0,17.0,41.0,1.0,201.0,201.0,57.0,57.0,1.0,1.0,2,46.0,0.0,0.0,0.0
8493,118.0,283.0,1.0,46.0,0.0,28.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
6758,86.0,283.0,1.0,32.0,0.0,14.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
92,14.0,256.0,1.0,16.0,0.0,0.0,0.0,19.0,19.0,1.0,1.0,1.0,1.0,2,15.0,1.0,1.0,1.0
3381,190.0,277.0,1.0,34.0,0.0,2.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
8427,231.0,281.0,3.0,40.0,0.0,3.0,1.0,27.0,27.0,7.0,7.0,1.0,1.0,2,3.0,0.0,0.0,0.0
10980,61.23847464122347,551.405892970049,6.941421126247959,626.0083182924307,82.35147324251224,0.0,1.0,55.895319691141836,55.895319691141836,26.476949282446938,26.476949282446938,1.9414211262479593,1.9414211262479593,6,6.648526757487755,0.0,0.0,0.0
1450,16.0,180.0,1.0,10.0,0.0,0.0,0.0,8.0,7.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
9087,22.0,298.0,1.0,13.0,0.0,1.0,0.0,29.0,29.0,17.0,17.0,2.0,2.0,7,1.0,0.0,0.0,0.0
7057,75.0,262.0,1.0,21.0,0.0,1.0,0.0,29.0,29.0,26.0,26.0,0.0,0.0,7,1.0,0.0,0.0,0.0
7220,76.0,305.0,2.0,432.0,6.0,27.0,1.0,99.0,99.0,62.0,62.0,2.0,2.0,7,3.0,0.0,0.0,0.0
10752,283.5555674749611,378.66668709993326,3.38889953121524,534.1666602812709,24.555559812486095,0.0,1.0,129.22222392499444,129.22222392499444,46.77776841253059,46.77776841253059,2.0,2.0,2,2.111111962497219,1.8888880375027808,2.833332056254171,0.0
7104,96.0,283.0,1.0,45.0,0.0,27.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
9829,100.0,308.0,13.0,789.0,1.0,0.0,1.0,91.0,91.0,83.0,83.0,0.0,0.0,2,6.0,0.0,0.0,0.0
